drift_event_id,control_name,control_type,severity,change_type,status,baseline_value,current_value,change_date,change_hour,operator_name,operator_email,approver_name,approver_email,change_reason,compliance_impact,is_regression,is_off_hours,risk_score,score_breakdown,classification
DRF00295,Control-78,DLP,High,Modify,Mitigated,enabled=True,enabled=False,2026-04-06 10:54:40,10,Riya Sharma,riya.sharma@company.com,William Patel,william.patel@company.com,Security Update,CI,True,False,75,"{""severity"": 30, ""status"": 5, ""change_type"": 10, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00300,Control-34,Cloud_Security,Critical,Rollback,Compliant,enabled=False,enabled=False,2026-04-07 10:54:40,10,Amara Lopez,amara.lopez@company.com,Steven White,steven.white@company.com,Security Update,GD,True,False,60,"{""severity"": 40, ""status"": -10, ""change_type"": 0, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00352,Control-51,Access_Control,High,Disable,Remediated,enabled=True,enabled=True,2026-04-07 10:54:40,10,Anthony Lee,anthony.lee@company.com,Jeffrey Thomas,jeffrey.thomas@company.com,Emergency Fix,CI,False,False,55,"{""severity"": 30, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00162,Control-95,Vulnerability,Critical,Rollback,Under_Review,enabled=True,enabled=True,2026-04-07 10:54:40,10,David Sharma,david.sharma@company.com,Jeffrey Ramirez,jeffrey.ramirez@company.com,Emergency Fix,,False,False,55,"{""severity"": 40, ""status"": 15, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00488,Control-33,DLP,Medium,Enable,Remediated,enabled=True,enabled=True,2026-04-07 10:54:40,10,Jeffrey Thomas,jeffrey.thomas@company.com,Donald Thompson,donald.thompson@company.com,Performance Tuning,CI,False,False,10,"{""severity"": 15, ""status"": -10, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00289,Control-4,Access_Control,Medium,Update,Remediated,enabled=False,enabled=True,2026-04-07 10:54:40,10,Sofia Jackson,sofia.jackson@company.com,Isha Sanchez,isha.sanchez@company.com,Policy Change,,False,False,10,"{""severity"": 15, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00206,Control-45,Endpoint,Medium,Modify,Drifted,enabled=True,enabled=True,2026-04-07 10:54:40,10,Priya Robinson,priya.robinson@company.com,Anjali Williams,anjali.williams@company.com,Performance Tuning,GD,False,False,65,"{""severity"": 15, ""status"": 30, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00156,Control-80,Vulnerability,Critical,Remove,Compliant,enabled=True,enabled=False,2026-04-07 10:54:40,10,Charles Miller,charles.miller@company.com,Priya Lewis,priya.lewis@company.com,Performance Tuning,IS,True,False,80,"{""severity"": 40, ""status"": -10, ""change_type"": 20, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00240,Control-4,Network_Segmentation,Low,Modify,Drifted,enabled=True,enabled=True,2026-04-07 10:54:40,10,Brian Sharma,brian.sharma@company.com,Akshay Singh,akshay.singh@company.com,Security Update,PC,False,False,55,"{""severity"": 5, ""status"": 30, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00092,Control-89,Data_Protection,Low,Modify,Mitigated,enabled=False,enabled=False,2026-04-08 10:54:40,10,Neha Ramirez,neha.ramirez@company.com,Jacob Pillai,jacob.pillai@company.com,Emergency Fix,NI,True,False,30,"{""severity"": 5, ""status"": 5, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00089,Control-73,Logging,Medium,Disable,Mitigated,enabled=False,enabled=True,2026-04-08 10:54:40,10,Aditya Taylor,aditya.taylor@company.com,Robert Patel,robert.patel@company.com,Troubleshooting,,False,False,45,"{""severity"": 15, ""status"": 5, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00035,Control-50,Vulnerability,Critical,Update,Remediated,enabled=False,enabled=True,2026-04-08 10:54:40,10,Charles Mishra,charles.mishra@company.com,David Das,david.das@company.com,Troubleshooting,IS,False,False,45,"{""severity"": 40, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00235,Control-50,Data_Protection,High,Modify,Mitigated,enabled=True,enabled=False,2026-04-08 10:54:40,10,Sanjana Bhat,sanjana.bhat@company.com,Kevin Jones,kevin.jones@company.com,Security Update,IS,True,False,75,"{""severity"": 30, ""status"": 5, ""change_type"": 10, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00214,Control-13,Logging,Medium,Enable,Drifted,enabled=True,enabled=False,2026-04-08 10:54:40,10,Edward Moore,edward.moore@company.com,Larry Pillai,larry.pillai@company.com,Troubleshooting,PC,True,False,60,"{""severity"": 15, ""status"": 30, ""change_type"": -5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00275,Control-75,Data_Protection,Critical,Modify,Remediated,enabled=True,enabled=False,2026-04-08 10:54:40,10,Andrew Young,andrew.young@company.com,Thomas Thomas,thomas.thomas@company.com,Policy Change,,True,False,60,"{""severity"": 40, ""status"": -10, ""change_type"": 10, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00308,Control-35,Encryption,Medium,Disable,Compliant,enabled=True,enabled=False,2026-04-08 10:54:40,10,Anjali Anderson,anjali.anderson@company.com,Nikhil Clark,nikhil.clark@company.com,Security Update,,True,False,40,"{""severity"": 15, ""status"": -10, ""change_type"": 25, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00447,Control-59,Data_Protection,Critical,Update,Remediated,enabled=True,enabled=False,2026-04-08 10:54:40,10,Andrew Kumar,andrew.kumar@company.com,Raja Johnson,raja.johnson@company.com,Policy Change,,True,False,55,"{""severity"": 40, ""status"": -10, ""change_type"": 5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00378,Control-62,DLP,Medium,Disable,Remediated,enabled=True,enabled=False,2026-04-08 10:54:40,10,Robert Bhat,robert.bhat@company.com,Gary Patel,gary.patel@company.com,Emergency Fix,CI,True,False,50,"{""severity"": 15, ""status"": -10, ""change_type"": 25, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00394,Control-22,Vulnerability,Low,Disable,Remediated,enabled=True,enabled=True,2026-04-08 10:54:40,10,Jacob Johnson,jacob.johnson@company.com,Sanjana Miller,sanjana.miller@company.com,Troubleshooting,PC,False,False,30,"{""severity"": 5, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00029,Control-40,Vulnerability,Critical,Update,Remediated,enabled=True,enabled=False,2026-04-09 10:54:40,10,Andrew Singh,andrew.singh@company.com,Paul Iyer,paul.iyer@company.com,Performance Tuning,,True,False,55,"{""severity"": 40, ""status"": -10, ""change_type"": 5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00169,Control-24,DLP,High,Update,Compliant,enabled=False,enabled=True,2026-04-09 10:54:40,10,Christopher Jones,christopher.jones@company.com,Timothy Hernandez,timothy.hernandez@company.com,Security Update,,False,False,25,"{""severity"": 30, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00181,Control-64,Endpoint,Critical,Update,Remediated,enabled=True,enabled=True,2026-04-09 10:54:40,10,Jeffrey Thomas,jeffrey.thomas@company.com,Aditya Robinson,aditya.robinson@company.com,Policy Change,NI,False,False,45,"{""severity"": 40, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00405,Control-34,DLP,Critical,Enable,Drifted,enabled=False,enabled=False,2026-04-09 10:54:40,10,Andrew Wilson,andrew.wilson@company.com,Xiulan Martinez,xiulan.martinez@company.com,Troubleshooting,IS,True,False,95,"{""severity"": 40, ""status"": 30, ""change_type"": -5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00369,Control-73,Logging,Medium,Rollback,Remediated,enabled=True,enabled=False,2026-04-09 10:54:40,10,Arjun Gonzalez,arjun.gonzalez@company.com,Sanjana Gonzalez,sanjana.gonzalez@company.com,Emergency Fix,CI,True,False,25,"{""severity"": 15, ""status"": -10, ""change_type"": 0, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00079,Control-59,Firewall,Medium,Disable,Under_Review,enabled=True,enabled=True,2026-04-09 10:54:40,10,Robert Gupta,robert.gupta@company.com,Riya Robinson,riya.robinson@company.com,Security Update,CI,False,False,65,"{""severity"": 15, ""status"": 15, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00348,Control-18,Vulnerability,Critical,Update,Compliant,enabled=True,enabled=True,2026-04-09 10:54:40,10,Nadia Hernandez,nadia.hernandez@company.com,Harsh Menon,harsh.menon@company.com,Performance Tuning,PC,False,False,45,"{""severity"": 40, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00478,Control-69,Firewall,Low,Update,Drifted,enabled=True,enabled=False,2026-04-10 10:54:40,10,Christopher Williams,christopher.williams@company.com,Michael Williams,michael.williams@company.com,Emergency Fix,PC,True,False,50,"{""severity"": 5, ""status"": 30, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00173,Control-73,Data_Protection,Low,Rollback,Compliant,enabled=False,enabled=False,2026-04-10 10:54:40,10,Rohan Garcia,rohan.garcia@company.com,Isha Menon,isha.menon@company.com,Policy Change,,True,False,0,"{""severity"": 5, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00270,Control-57,Network_Segmentation,Medium,Disable,Compliant,enabled=True,enabled=True,2026-04-10 10:54:40,10,Aditya Nair,aditya.nair@company.com,Arjun Gonzalez,arjun.gonzalez@company.com,Policy Change,NI,False,False,40,"{""severity"": 15, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00225,Control-18,Cloud_Security,Medium,Rollback,Under_Review,enabled=True,enabled=True,2026-04-10 10:54:40,10,Diya Sanchez,diya.sanchez@company.com,Aditya Lopez,aditya.lopez@company.com,Performance Tuning,PC,False,False,40,"{""severity"": 15, ""status"": 15, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00077,Control-59,Access_Control,Medium,Rollback,Drifted,enabled=False,enabled=True,2026-04-10 10:54:40,10,Sanjana Sanchez,sanjana.sanchez@company.com,Donald Lee,donald.lee@company.com,Emergency Fix,,False,False,45,"{""severity"": 15, ""status"": 30, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00194,Control-64,Data_Protection,Medium,Remove,Under_Review,enabled=False,enabled=False,2026-04-10 10:54:40,10,Isha Moore,isha.moore@company.com,Andrew Iyer,andrew.iyer@company.com,Security Update,,True,False,60,"{""severity"": 15, ""status"": 15, ""change_type"": 20, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00479,Control-46,Cloud_Security,High,Remove,Mitigated,enabled=False,enabled=False,2026-04-10 10:54:40,10,Diya White,diya.white@company.com,Nadia Verma,nadia.verma@company.com,Security Update,NI,True,False,85,"{""severity"": 30, ""status"": 5, ""change_type"": 20, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",HIGH_DRIFT
DRF00329,Control-40,Firewall,Medium,Enable,Remediated,enabled=True,enabled=False,2026-04-11 10:54:40,10,Vikram Ramirez,vikram.ramirez@company.com,Anthony Patel,anthony.patel@company.com,Emergency Fix,IS,True,False,20,"{""severity"": 15, ""status"": -10, ""change_type"": -5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00136,Control-25,Encryption,Critical,Rollback,Under_Review,enabled=True,enabled=False,2026-04-11 10:54:40,10,Maria Sharma,maria.sharma@company.com,Sophia Moore,sophia.moore@company.com,Emergency Fix,NI,True,False,85,"{""severity"": 40, ""status"": 15, ""change_type"": 0, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00230,Control-41,DLP,High,Enable,Remediated,enabled=True,enabled=False,2026-04-11 10:54:40,10,James Sanchez,james.sanchez@company.com,Sophia Thompson,sophia.thompson@company.com,Performance Tuning,,True,False,35,"{""severity"": 30, ""status"": -10, ""change_type"": -5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00287,Control-48,Endpoint,Low,Enable,Drifted,enabled=True,enabled=False,2026-04-12 10:54:40,10,Ryan Nair,ryan.nair@company.com,Jason Kumar,jason.kumar@company.com,Emergency Fix,IS,True,False,40,"{""severity"": 5, ""status"": 30, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00025,Control-1,Vulnerability,High,Disable,Remediated,enabled=False,enabled=True,2026-04-12 10:54:40,10,Akshay Sanchez,akshay.sanchez@company.com,Aditya Thompson,aditya.thompson@company.com,Security Update,,False,False,45,"{""severity"": 30, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00269,Control-29,Vulnerability,Medium,Modify,Under_Review,enabled=True,enabled=False,2026-04-12 10:54:40,10,Meera Menon,meera.menon@company.com,Donald Miller,donald.miller@company.com,Performance Tuning,PC,True,False,60,"{""severity"": 15, ""status"": 15, ""change_type"": 10, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00367,Control-4,Firewall,Medium,Modify,Remediated,enabled=False,enabled=True,2026-04-12 10:54:40,10,Thomas Brown,thomas.brown@company.com,Nicholas Reddy,nicholas.reddy@company.com,Emergency Fix,GD,False,False,25,"{""severity"": 15, ""status"": -10, ""change_type"": 10, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00125,Control-15,Vulnerability,Low,Enable,Compliant,enabled=False,enabled=False,2026-04-12 10:54:40,10,Joseph Perez,joseph.perez@company.com,Daniel Perez,daniel.perez@company.com,Security Update,,True,False,0,"{""severity"": 5, ""status"": -10, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00417,Control-54,Logging,Critical,Modify,Remediated,enabled=False,enabled=False,2026-04-12 10:54:40,10,Anthony Menon,anthony.menon@company.com,Fatima Sanchez,fatima.sanchez@company.com,Performance Tuning,PC,True,False,70,"{""severity"": 40, ""status"": -10, ""change_type"": 10, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
DRF00274,Control-38,Logging,Low,Update,Compliant,enabled=False,enabled=True,2026-04-13 10:54:40,10,Donald Miller,donald.miller@company.com,Elena Johnson,elena.johnson@company.com,Emergency Fix,,False,False,0,"{""severity"": 5, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00137,Control-68,DLP,Medium,Update,Remediated,enabled=True,enabled=False,2026-04-13 10:54:40,10,Sofia Harris,sofia.harris@company.com,Joseph Kumar,joseph.kumar@company.com,Policy Change,IS,True,False,30,"{""severity"": 15, ""status"": -10, ""change_type"": 5, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00205,Control-73,Firewall,Critical,Disable,Compliant,enabled=False,enabled=True,2026-04-13 10:54:40,10,Thomas Gupta,thomas.gupta@company.com,Joseph Reddy,joseph.reddy@company.com,Security Update,,False,False,55,"{""severity"": 40, ""status"": -10, ""change_type"": 25, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",HIGH_DRIFT
DRF00426,Control-78,Data_Protection,Critical,Enable,Compliant,enabled=False,enabled=True,2026-04-13 10:54:40,10,Yuki Martinez,yuki.martinez@company.com,Isha Lee,isha.lee@company.com,Emergency Fix,,False,False,25,"{""severity"": 40, ""status"": -10, ""change_type"": -5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 0}",BENIGN
DRF00357,Control-24,Access_Control,High,Update,Compliant,enabled=False,enabled=True,2026-04-13 10:54:40,10,Nisha Das,nisha.das@company.com,Jonathan Sanchez,jonathan.sanchez@company.com,Policy Change,GD,False,False,35,"{""severity"": 30, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00224,Control-33,Firewall,Medium,Update,Under_Review,enabled=False,enabled=True,2026-04-13 10:54:40,10,Robert Robinson,robert.robinson@company.com,Sofia Lewis,sofia.lewis@company.com,Policy Change,IS,False,False,45,"{""severity"": 15, ""status"": 15, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",MEDIUM_DRIFT
DRF00414,Control-88,Access_Control,Low,Remove,Remediated,enabled=False,enabled=False,2026-04-14 10:54:40,10,Raja Moore,raja.moore@company.com,Maria Gupta,maria.gupta@company.com,Emergency Fix,GD,True,False,25,"{""severity"": 5, ""status"": -10, ""change_type"": 20, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00272,Control-79,Logging,Low,Rollback,Remediated,enabled=False,enabled=True,2026-04-14 10:54:40,10,Daniel Das,daniel.das@company.com,Joseph Clark,joseph.clark@company.com,Performance Tuning,NI,False,False,5,"{""severity"": 5, ""status"": -10, ""change_type"": 0, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00362,Control-84,Encryption,Medium,Update,Compliant,enabled=True,enabled=True,2026-04-14 10:54:40,10,Edward Reddy,edward.reddy@company.com,Timothy Nair,timothy.nair@company.com,Emergency Fix,PC,False,False,20,"{""severity"": 15, ""status"": -10, ""change_type"": 5, ""regression"": 0, ""off_hours"": 0, ""compliance_impact"": 10}",BENIGN
DRF00384,Control-86,Vulnerability,Medium,Rollback,Mitigated,enabled=True,enabled=False,2026-04-14 10:54:40,10,Jonathan Miller,jonathan.miller@company.com,Elena Nair,elena.nair@company.com,Performance Tuning,,True,False,30,"{""severity"": 15, ""status"": 5, ""change_type"": 0, ""regression"": 10, ""off_hours"": 0, ""compliance_impact"": 0}",MEDIUM_DRIFT
DRF00163,Control-32,Network_Segmentation,Critical,Update,Drifted,enabled=True,enabled=False,2026-04-14 10:54:40,10,Ryan Lee,ryan.lee@company.com,Nisha Singh,nisha.singh@company.com,Policy Change,PC,True,False,105,"{""severity"": 40, ""status"": 30, ""change_type"": 5, ""regression"": 20, ""off_hours"": 0, ""compliance_impact"": 10}",CRITICAL_DRIFT
